query_id,doc_a,doc_b,winner,judge_model
q-046,47140,50278,50278,glm-5.2
q-046,109928,71128,109928,glm-5.2
q-046,40467,76521,40467,glm-5.2
q-046,55233,64004,55233,glm-5.2
q-046,69301,50278,69301,glm-5.2
q-046,68657,88925,88925,glm-5.2
q-046,40467,88953,40467,glm-5.2
q-046,64004,76368,76368,glm-5.2
q-046,96335,109928,109928,glm-5.2
q-046,47140,38410,47140,glm-5.2
q-046,110729,76521,110729,glm-5.2
q-046,59334,46199,46199,glm-5.2
q-046,61772,76368,76368,glm-5.2
q-046,63941,37745,63941,glm-5.2
q-046,119791,110729,110729,glm-5.2
q-046,109928,54777,109928,glm-5.2
q-046,30608,64004,30608,glm-5.2
q-046,21278,44970,44970,glm-5.2
q-046,128302,40467,40467,glm-5.2
q-046,96288,30608,30608,glm-5.2
q-046,40640,109928,109928,glm-5.2
q-046,58384,76521,58384,glm-5.2
q-046,114932,46199,114932,glm-5.2
q-046,128302,61772,128302,glm-5.2
q-046,124222,38410,38410,glm-5.2
q-047,125102,124956,124956,glm-5.2
q-047,45519,124954,124954,glm-5.2
q-047,28828,108789,28828,glm-5.2
q-047,24412,26756,26756,glm-5.2
q-047,108789,55653,55653,glm-5.2
q-047,28715,124954,124954,glm-5.2
q-047,55653,63746,63746,glm-5.2
q-047,114782,40855,40855,glm-5.2
q-047,63939,67194,67194,glm-5.2
q-047,45519,114782,45519,glm-5.2
q-047,55415,125825,125825,glm-5.2
q-047,28828,81346,28828,glm-5.2
q-047,35692,28829,28829,glm-5.2
q-047,28828,70009,28828,glm-5.2
q-047,81346,55653,55653,glm-5.2
q-047,67579,40767,67579,glm-5.2
q-047,70009,108789,70009,glm-5.2
q-047,124956,26756,124956,glm-5.2
q-047,81346,119403,119403,glm-5.2
q-047,28715,124956,124956,glm-5.2
q-047,125104,124956,124956,glm-5.2
q-047,114782,69209,69209,glm-5.2
q-047,28828,19714,28828,glm-5.2
q-047,55653,69209,69209,glm-5.2
q-047,114782,80251,80251,glm-5.2
q-047,63746,45519,63746,glm-5.2
q-047,50919,18299,18299,glm-5.2
q-047,35692,70009,70009,glm-5.2
q-047,80251,40855,80251,glm-5.2
q-047,70009,26756,26756,glm-5.2
q-047,24412,28829,28829,glm-5.2
q-047,127870,125825,125825,glm-5.2
q-047,124956,80251,124956,glm-5.2
q-047,81340,127870,81340,glm-5.2
q-047,60310,45519,45519,glm-5.2
q-047,69209,125102,125102,glm-5.2
q-047,125104,40855,40855,glm-5.2
q-047,63746,125014,63746,glm-5.2
q-047,124956,18299,124956,glm-5.2
q-047,80251,125102,125102,glm-5.2
q-047,40767,60310,60310,glm-5.2
q-047,26756,28715,26756,glm-5.2
q-047,51300,81340,51300,glm-5.2
q-047,69209,26756,26756,glm-5.2
q-047,81346,69209,69209,glm-5.2
q-047,40767,28828,28828,glm-5.2
q-047,50919,28829,28829,glm-5.2
q-047,60310,125825,60310,glm-5.2
q-047,125014,81346,125014,glm-5.2
q-047,124954,28829,28829,glm-5.2
q-047,119403,125104,119403,glm-5.2
q-047,67579,26756,26756,glm-5.2
q-047,40855,127870,40855,glm-5.2
q-047,125102,26323,125102,glm-5.2
q-047,19714,40855,19714,glm-5.2
q-047,114782,125014,125014,glm-5.2
q-047,60310,81340,60310,glm-5.2
q-047,124956,108789,124956,glm-5.2
q-047,81346,55415,55415,glm-5.2
q-047,70009,55415,70009,glm-5.2
q-047,67579,125825,67579,glm-5.2
q-047,19059,19714,19714,glm-5.2
q-047,26323,81346,26323,glm-5.2
q-047,81340,67194,67194,glm-5.2
q-047,55415,19059,19059,glm-5.2
q-047,80251,127870,80251,glm-5.2
q-047,24412,119403,119403,glm-5.2
q-047,125104,26323,26323,glm-5.2
q-047,51300,55415,51300,glm-5.2
q-047,51300,18299,51300,glm-5.2
q-047,51300,124956,124956,glm-5.2
q-047,19059,108789,19059,glm-5.2
q-047,40767,28715,28715,glm-5.2
q-047,124954,63939,124954,glm-5.2
q-047,55653,50919,55653,glm-5.2
q-047,114782,60310,60310,glm-5.2
q-047,69209,67194,67194,glm-5.2
q-047,124954,125825,124954,glm-5.2
q-047,60310,26756,26756,glm-5.2
q-047,108789,51300,51300,glm-5.2
q-047,81346,28829,28829,glm-5.2
q-047,26756,125104,26756,glm-5.2
q-047,51300,63746,63746,glm-5.2
q-047,127870,55415,127870,glm-5.2
q-047,67579,124954,124954,glm-5.2
q-047,125014,125104,125014,glm-5.2
q-047,60310,28715,60310,glm-5.2
q-047,24412,28828,28828,glm-5.2
q-047,70009,19059,70009,glm-5.2
q-047,26323,67579,26323,glm-5.2
q-047,26323,127870,26323,glm-5.2
q-047,67194,114782,67194,glm-5.2
q-047,81340,119403,81340,glm-5.2
q-047,108789,19714,19714,glm-5.2
q-047,35692,28715,28715,glm-5.2
q-047,28829,69209,28829,glm-5.2
q-047,19714,63746,63746,glm-5.2
q-047,81340,50919,81340,glm-5.2
q-047,63746,60310,63746,glm-5.2
q-047,125102,63939,125102,glm-5.2
q-047,81346,125102,125102,glm-5.2
q-047,40855,125014,125014,glm-5.2
q-047,19059,51300,51300,glm-5.2
q-047,40767,26323,26323,glm-5.2
q-047,63939,24412,63939,glm-5.2
q-047,45519,67194,45519,glm-5.2
q-047,18299,125104,18299,glm-5.2
q-047,119403,108789,108789,glm-5.2
q-047,28715,67194,67194,glm-5.2
q-047,18299,19059,19059,glm-5.2
q-047,40767,125014,125014,glm-5.2
q-047,18299,26323,26323,glm-5.2
q-047,67579,70009,70009,glm-5.2
q-047,114782,50919,50919,glm-5.2
q-047,70009,67194,67194,glm-5.2
q-047,119403,125014,125014,glm-5.2
q-047,40855,24412,24412,glm-5.2
q-047,19714,67579,19714,glm-5.2
q-047,28829,80251,28829,glm-5.2
q-047,40767,19059,19059,glm-5.2
q-047,40855,40767,40855,glm-5.2
q-047,19059,63746,63746,glm-5.2
q-047,125014,28828,28828,glm-5.2
q-047,55653,63939,63939,glm-5.2
q-047,125104,125102,125102,glm-5.2
q-047,81340,125014,125014,glm-5.2
q-047,18299,67194,67194,glm-5.2
q-047,50919,45519,45519,glm-5.2
q-047,119403,50919,50919,glm-5.2
q-047,28829,60310,28829,glm-5.2
q-047,63746,125102,63746,glm-5.2
q-047,63939,127870,63939,glm-5.2
q-047,124954,114782,124954,glm-5.2
q-047,26756,35692,26756,glm-5.2
q-047,50919,108789,50919,glm-5.2
q-047,81340,125825,81340,glm-5.2
q-047,18299,119403,119403,glm-5.2
q-047,60310,119403,60310,glm-5.2
q-047,28829,45519,28829,glm-5.2
q-047,51300,125104,51300,glm-5.2
q-047,28828,81340,28828,glm-5.2
q-047,19714,80251,19714,glm-5.2
q-047,63939,35692,63939,glm-5.2
q-047,24412,55415,24412,glm-5.2
q-047,55415,45519,45519,glm-5.2
q-047,55653,24412,55653,glm-5.2
q-047,63939,80251,80251,glm-5.2
q-047,50919,28828,28828,glm-5.2
q-047,40855,125825,125825,glm-5.2
q-047,28715,24412,28715,glm-5.2
q-047,45519,19714,45519,glm-5.2
q-047,35692,81340,35692,glm-5.2
q-047,55653,124954,124954,glm-5.2
q-047,81346,67579,67579,glm-5.2
q-047,28715,125825,28715,glm-5.2
q-047,125825,40767,125825,glm-5.2
q-047,127870,63746,63746,glm-5.2
q-047,35692,26323,26323,glm-5.2
q-047,55653,124956,124956,glm-5.2
q-047,69209,24412,69209,glm-5.2
q-047,18299,125014,125014,glm-5.2
q-047,69209,28715,69209,glm-5.2
q-048,53115,58450,58450,glm-5.2
q-048,53192,58450,58450,glm-5.2
q-048,86037,52401,52401,glm-5.2
q-048,18327,88913,18327,glm-5.2
q-048,60371,43889,43889,glm-5.2
q-048,70048,52794,52794,glm-5.2
q-048,89219,51434,51434,glm-5.2
q-048,123932,86037,123932,glm-5.2
q-048,53115,22153,53115,glm-5.2
q-048,58450,29553,58450,glm-5.2
q-048,123932,52794,52794,glm-5.2
q-048,70048,18327,18327,glm-5.2
q-048,40009,18327,18327,glm-5.2
q-048,52426,70048,52426,glm-5.2
q-048,40788,22153,40788,glm-5.2
q-048,40788,43889,43889,glm-5.2
q-048,52143,29553,52143,glm-5.2
q-048,53115,52401,53115,glm-5.2
q-048,40009,70048,70048,glm-5.2
q-048,38568,52401,38568,glm-5.2
q-048,43889,38568,43889,glm-5.2
q-048,123932,40009,123932,glm-5.2
q-048,123932,51434,51434,glm-5.2
q-048,60394,38568,60394,glm-5.2
q-048,53192,52794,52794,glm-5.2
q-048,60394,52143,60394,glm-5.2
q-048,52794,38568,52794,glm-5.2
q-048,52426,53192,52426,glm-5.2
q-048,22153,43889,43889,glm-5.2
q-048,43889,86037,43889,glm-5.2
q-048,29553,22153,29553,glm-5.2
q-048,63063,89219,63063,glm-5.2
q-048,60394,53192,60394,glm-5.2
q-048,18327,53115,18327,glm-5.2
q-048,53192,122198,53192,glm-5.2
q-048,52426,52794,52426,glm-5.2
q-048,88913,53192,53192,glm-5.2
q-048,58450,88913,58450,glm-5.2
q-048,63063,88913,63063,glm-5.2
q-048,52426,38568,52426,glm-5.2
q-048,58501,60371,58501,glm-5.2
q-048,38568,89219,38568,glm-5.2
q-048,58501,40788,58501,glm-5.2
q-048,52401,29553,29553,glm-5.2
q-048,58450,58501,58501,glm-5.2
q-048,53115,60371,53115,glm-5.2
q-048,88913,29553,88913,glm-5.2
q-048,52401,22153,22153,glm-5.2
q-048,88913,38568,38568,glm-5.2
q-048,40788,86037,40788,glm-5.2
q-048,89219,40788,40788,glm-5.2
q-048,122198,86037,122198,glm-5.2
q-048,53115,89219,53115,glm-5.2
q-048,18327,52426,52426,glm-5.2
q-048,22153,88913,88913,glm-5.2
q-048,58450,89219,58450,glm-5.2
q-048,122198,58501,58501,glm-5.2
q-048,60394,52794,52794,glm-5.2
q-048,18327,51434,18327,glm-5.2
q-048,86037,60371,60371,glm-5.2
q-048,60394,63063,60394,glm-5.2
q-048,29553,60371,60371,glm-5.2
q-048,52794,122198,52794,glm-5.2
q-048,60394,18327,18327,glm-5.2
q-048,122198,52426,52426,glm-5.2
q-048,63063,40788,63063,glm-5.2
q-048,18327,122198,18327,glm-5.2
q-048,70048,52143,52143,glm-5.2
q-048,40009,52143,52143,glm-5.2
q-048,52143,51434,51434,glm-5.2
q-048,123932,52143,52143,glm-5.2
q-048,29553,89219,89219,glm-5.2
q-048,43889,52143,43889,glm-5.2
q-048,60371,63063,60371,glm-5.2
q-048,58501,70048,58501,glm-5.2
q-048,51434,52426,52426,glm-5.2
q-048,22153,89219,89219,glm-5.2
q-048,63063,29553,63063,glm-5.2
q-048,123932,40788,40788,glm-5.2
q-048,52401,40009,40009,glm-5.2
q-048,123932,53115,53115,glm-5.2
q-048,38568,63063,63063,glm-5.2
q-048,58450,38568,58450,glm-5.2
q-048,52794,86037,52794,glm-5.2
q-048,52401,43889,43889,glm-5.2
q-048,60394,51434,51434,glm-5.2
q-048,53115,40788,40788,glm-5.2
q-048,70048,60371,60371,glm-5.2
q-048,86037,52426,52426,glm-5.2
q-048,88913,40009,88913,glm-5.2
q-048,52794,51434,51434,glm-5.2
q-048,38568,40788,40788,glm-5.2
q-048,52401,58501,58501,glm-5.2
q-048,63063,58501,58501,glm-5.2
q-049,47050,63706,63706,glm-5.2
q-049,50147,30832,30832,glm-5.2
q-049,50282,19140,50282,glm-5.2
q-049,53329,125617,53329,glm-5.2
q-049,120365,47020,47020,glm-5.2
q-049,47050,99480,99480,glm-5.2
q-049,99483,39646,99483,glm-5.2
q-049,22275,47050,22275,glm-5.2
q-049,47050,109389,109389,glm-5.2
q-049,63369,126664,63369,glm-5.2
q-049,22275,120365,120365,glm-5.2
q-049,73939,63369,63369,glm-5.2
q-049,64438,83922,64438,glm-5.2
q-049,61685,83922,83922,glm-5.2
q-049,63706,125669,125669,glm-5.2
q-049,125669,84060,125669,glm-5.2
q-049,128201,30157,30157,glm-5.2
q-049,64438,30157,64438,glm-5.2
q-049,120359,44660,44660,glm-5.2
q-049,61685,19140,19140,glm-5.2
q-049,107593,120359,120359,glm-5.2
q-049,68005,120359,120359,glm-5.2
q-049,67488,120359,120359,glm-5.2
q-049,47020,68005,47020,glm-5.2
q-049,27792,63369,63369,glm-5.2
q-049,64438,107593,64438,glm-5.2
q-049,84060,53329,53329,glm-5.2
q-049,83922,120359,83922,glm-5.2
q-049,125617,126664,126664,glm-5.2
q-049,30832,126664,30832,glm-5.2
q-049,44660,50381,44660,glm-5.2
q-049,30157,27792,30157,glm-5.2
q-049,22275,73939,73939,glm-5.2
q-049,86920,64207,86920,glm-5.2
q-049,50147,68005,50147,glm-5.2
q-049,125617,33240,33240,glm-5.2
q-049,125617,120359,120359,glm-5.2
q-049,68005,83922,83922,glm-5.2
q-049,64438,128201,64438,glm-5.2
q-049,30832,125617,30832,glm-5.2
q-049,33240,992,992,glm-5.2
q-049,86920,73939,73939,glm-5.2
q-049,22275,992,992,glm-5.2
q-049,33240,33801,33240,glm-5.2
q-049,109389,64207,109389,glm-5.2
q-049,63369,84060,63369,glm-5.2
q-049,44660,27792,44660,glm-5.2
q-049,99480,73939,73939,glm-5.2
q-049,109389,125617,109389,glm-5.2
q-049,68005,107593,68005,glm-5.2
q-049,128201,44660,44660,glm-5.2
q-049,53329,992,992,glm-5.2
q-049,109532,30832,109532,glm-5.2
q-049,63706,83922,83922,glm-5.2
q-049,64207,30157,30157,glm-5.2
q-049,63369,33240,63369,glm-5.2
q-049,33801,19140,19140,glm-5.2
q-049,39646,99480,99480,glm-5.2
q-049,50147,61685,50147,glm-5.2
q-049,64207,50282,50282,glm-5.2
q-049,86920,30157,30157,glm-5.2
q-049,27601,83922,83922,glm-5.2
q-049,50381,125669,125669,glm-5.2
q-049,107593,33240,33240,glm-5.2
q-049,63706,99483,63706,glm-5.2
q-049,109389,63706,109389,glm-5.2
q-049,27601,107593,107593,glm-5.2
q-049,120365,39646,39646,glm-5.2
q-049,50282,109389,50282,glm-5.2
q-049,63706,61685,63706,glm-5.2
q-049,125617,125669,125669,glm-5.2
q-049,27601,33240,33240,glm-5.2
q-049,50147,125669,125669,glm-5.2
q-049,33240,114951,114951,glm-5.2
q-049,992,99480,992,glm-5.2
q-049,22275,114951,114951,glm-5.2
q-049,47050,30157,30157,glm-5.2
q-049,114951,50147,50147,glm-5.2
q-049,120365,30157,30157,glm-5.2
q-049,67488,50381,50381,glm-5.2
q-049,109389,61685,109389,glm-5.2
q-049,109389,125669,109389,glm-5.2
q-049,64438,33801,64438,glm-5.2
q-049,39646,126664,126664,glm-5.2
q-049,50381,63369,63369,glm-5.2
q-049,30832,992,992,glm-5.2
q-049,50282,120365,50282,glm-5.2
q-049,68005,86920,68005,glm-5.2
q-049,63369,47020,47020,glm-5.2
q-049,992,84060,992,glm-5.2
q-049,99480,67488,67488,glm-5.2
q-049,73939,109532,109532,glm-5.2
q-049,128201,27792,128201,glm-5.2
q-049,33801,50147,50147,glm-5.2
q-049,50381,83922,83922,glm-5.2
q-049,64438,53329,64438,glm-5.2
q-049,53329,99483,99483,glm-5.2
q-049,50147,120359,120359,glm-5.2
q-049,47020,44660,44660,glm-5.2
q-049,50381,33240,33240,glm-5.2
q-049,22275,30157,30157,glm-5.2
q-049,73939,50282,50282,glm-5.2
q-049,30832,50381,30832,glm-5.2
q-049,86920,84060,84060,glm-5.2
q-049,61685,44660,44660,glm-5.2
q-049,84060,68005,84060,glm-5.2
q-049,67488,47050,67488,glm-5.2
q-049,128201,63369,128201,glm-5.2
q-049,126664,992,992,glm-5.2
q-049,39646,61685,39646,glm-5.2
q-049,50381,114951,114951,glm-5.2
q-049,27601,63706,63706,glm-5.2
q-049,47020,99483,47020,glm-5.2
q-049,99480,27601,99480,glm-5.2
q-049,126664,44660,44660,glm-5.2
q-049,107593,126664,126664,glm-5.2
q-049,86920,33801,33801,glm-5.2
q-049,126664,67488,126664,glm-5.2
q-049,33801,992,992,glm-5.2
q-049,30832,99483,30832,glm-5.2
q-049,73939,114951,73939,glm-5.2
q-049,992,109532,992,glm-5.2
q-049,64438,67488,64438,glm-5.2
q-049,125617,67488,67488,glm-5.2
q-049,86920,128201,128201,glm-5.2
q-049,128201,19140,19140,glm-5.2
q-049,27601,53329,53329,glm-5.2
q-049,64438,19140,64438,glm-5.2
q-049,128201,109532,109532,glm-5.2
q-049,47050,33240,33240,glm-5.2
q-049,84060,64438,64438,glm-5.2
q-049,19140,109389,109389,glm-5.2
q-049,27792,50282,50282,glm-5.2
q-049,114951,39646,114951,glm-5.2
q-049,27601,120365,120365,glm-5.2
q-049,114951,47050,114951,glm-5.2
q-049,64207,63369,63369,glm-5.2
q-049,33801,84060,84060,glm-5.2
q-049,109532,107593,109532,glm-5.2
q-049,61685,33801,33801,glm-5.2
q-049,30157,125669,125669,glm-5.2
q-049,120365,99483,99483,glm-5.2
q-049,120359,73939,120359,glm-5.2
q-049,67488,109532,109532,glm-5.2
q-049,109532,68005,109532,glm-5.2
q-049,83922,64207,83922,glm-5.2
q-049,47020,27792,47020,glm-5.2
q-049,83922,109532,109532,glm-5.2
q-049,27601,27792,27792,glm-5.2
q-049,86920,50381,50381,glm-5.2
q-049,84060,27792,27792,glm-5.2
q-049,19140,120365,19140,glm-5.2
q-049,22275,64207,22275,glm-5.2
q-049,30832,64207,30832,glm-5.2
q-049,68005,27601,27601,glm-5.2
q-049,44660,83922,83922,glm-5.2
q-049,50147,64207,50147,glm-5.2
q-049,39646,63369,63369,glm-5.2
q-049,33240,63706,63706,glm-5.2
q-049,47020,50282,50282,glm-5.2
q-049,99480,120359,120359,glm-5.2
q-049,47020,99480,47020,glm-5.2
q-049,61685,114951,114951,glm-5.2
q-049,86920,22275,22275,glm-5.2
q-049,125617,99483,99483,glm-5.2
q-049,109532,50282,50282,glm-5.2
q-049,47020,109389,109389,glm-5.2
q-049,107593,67488,67488,glm-5.2
q-049,125669,114951,125669,glm-5.2
q-049,67488,50282,50282,glm-5.2
q-049,30832,99480,30832,glm-5.2
q-049,126664,120365,126664,glm-5.2
q-049,109532,27601,109532,glm-5.2
q-049,27792,73939,73939,glm-5.2
q-049,39646,107593,107593,glm-5.2
q-049,73939,53329,73939,glm-5.2
q-050,123814,498,123814,glm-5.2
q-050,77868,62888,62888,glm-5.2
q-050,81333,43967,81333,glm-5.2
q-050,32799,79351,32799,glm-5.2
q-050,128448,43896,43896,glm-5.2
q-050,81333,29005,81333,glm-5.2
q-050,49753,20600,49753,glm-5.2
q-050,123814,50789,123814,glm-5.2
q-050,79351,93936,79351,glm-5.2
q-050,81235,29005,81235,glm-5.2
q-050,62888,82053,82053,glm-5.2
q-050,32799,119164,32799,glm-5.2
q-050,28297,23819,28297,glm-5.2
q-050,46105,79351,79351,glm-5.2
q-050,65155,82053,82053,glm-5.2
q-050,47029,498,47029,glm-5.2
q-050,50004,66133,50004,glm-5.2
q-050,50789,36403,36403,glm-5.2
q-050,110817,98322,110817,glm-5.2
q-050,47029,23819,47029,glm-5.2
q-050,93746,79351,79351,glm-5.2
q-050,32799,93936,32799,glm-5.2
q-050,65155,21184,21184,glm-5.2
q-050,35798,77224,35798,glm-5.2
q-050,77224,21184,21184,glm-5.2
q-050,93936,82053,82053,glm-5.2
q-050,23819,81235,81235,glm-5.2
q-050,79351,98322,79351,glm-5.2
q-050,36403,123814,36403,glm-5.2
q-050,123814,28297,28297,glm-5.2
q-050,65155,28297,65155,glm-5.2
q-050,36403,35798,36403,glm-5.2
q-050,63534,119164,63534,glm-5.2
q-050,97256,66133,97256,glm-5.2
q-050,119164,82904,82904,glm-5.2
q-050,21184,47029,47029,glm-5.2
q-050,80705,28297,80705,glm-5.2
q-050,498,21184,21184,glm-5.2
q-050,123814,80705,80705,glm-5.2
q-050,80705,77868,80705,glm-5.2
q-050,97256,68270,68270,glm-5.2
q-050,82904,93936,82904,glm-5.2
q-050,21184,66133,21184,glm-5.2
q-050,68270,77224,68270,glm-5.2
q-050,36403,82053,82053,glm-5.2
q-050,36403,63534,63534,glm-5.2
q-050,66260,97256,66260,glm-5.2
q-050,123814,81235,81235,glm-5.2
q-050,36403,81235,36403,glm-5.2
q-050,82904,28297,82904,glm-5.2
q-050,81235,28297,81235,glm-5.2
q-050,66260,80705,80705,glm-5.2
q-050,119164,98081,98081,glm-5.2
q-050,97256,34190,34190,glm-5.2
q-050,82904,68270,82904,glm-5.2
q-050,65155,79351,79351,glm-5.2
q-050,97256,81235,81235,glm-5.2
q-050,62888,34190,34190,glm-5.2
q-050,81235,68270,81235,glm-5.2
q-050,77224,43896,43896,glm-5.2
q-050,23819,68270,68270,glm-5.2
q-050,98322,63534,63534,glm-5.2
q-050,123814,110817,123814,glm-5.2
q-050,80705,43896,43896,glm-5.2
q-050,82053,81235,81235,glm-5.2
q-050,82053,50004,50004,glm-5.2
q-050,50789,77868,50789,glm-5.2
q-050,81235,81333,81235,glm-5.2
q-050,81333,498,81333,glm-5.2
q-050,50789,110817,110817,glm-5.2
q-050,49753,29005,29005,glm-5.2
q-050,50004,63534,63534,glm-5.2
q-050,43896,32799,32799,glm-5.2
q-050,35798,110817,35798,glm-5.2
q-050,21184,77868,21184,glm-5.2
q-050,35798,97256,35798,glm-5.2
q-050,46105,128448,46105,glm-5.2
q-050,50789,47029,47029,glm-5.2
q-050,21184,119164,21184,glm-5.2
q-050,50789,28297,28297,glm-5.2
q-050,98322,98081,98081,glm-5.2
q-050,498,66133,66133,glm-5.2
q-050,82904,128448,82904,glm-5.2
q-050,47029,65155,65155,glm-5.2
q-050,66260,43967,66260,glm-5.2
q-050,23819,49753,23819,glm-5.2
q-050,68270,66133,68270,glm-5.2
q-050,43967,20600,43967,glm-5.2
q-050,119164,36403,36403,glm-5.2
q-050,20600,62888,62888,glm-5.2
q-050,110817,28297,28297,glm-5.2
q-050,93936,36403,36403,glm-5.2
q-050,21184,63534,63534,glm-5.2
q-050,93746,82053,82053,glm-5.2
q-050,62888,43967,43967,glm-5.2
q-050,98081,128448,98081,glm-5.2
q-050,77868,81333,81333,glm-5.2
q-050,20600,36403,36403,glm-5.2
q-050,29005,128448,128448,glm-5.2
q-050,34190,77868,34190,glm-5.2
q-050,119164,66260,66260,glm-5.2
q-050,98081,81333,98081,glm-5.2
q-050,34190,46105,34190,glm-5.2
q-050,29005,498,29005,glm-5.2
q-050,43967,23819,23819,glm-5.2
q-050,80705,32799,32799,glm-5.2
q-050,50004,93936,50004,glm-5.2
q-050,49753,34190,34190,glm-5.2
q-050,81333,43896,43896,glm-5.2
q-050,63534,34190,63534,glm-5.2
q-050,62888,32799,32799,glm-5.2
q-050,68270,35798,35798,glm-5.2
q-050,80705,98322,80705,glm-5.2
q-050,29005,93746,93746,glm-5.2
q-050,66133,79351,79351,glm-5.2
q-050,50004,93746,50004,glm-5.2
q-050,43896,66133,43896,glm-5.2
q-050,79351,47029,47029,glm-5.2
q-050,93746,49753,49753,glm-5.2
q-050,82904,97256,82904,glm-5.2
q-050,23819,32799,32799,glm-5.2
q-050,498,35798,35798,glm-5.2
q-050,98322,498,98322,glm-5.2
q-050,98322,50004,50004,glm-5.2
q-050,81333,82053,82053,glm-5.2
q-050,28297,119164,28297,glm-5.2
q-050,66260,79351,79351,glm-5.2
q-050,80705,29005,80705,glm-5.2
q-050,80705,128448,80705,glm-5.2
q-050,62888,123814,62888,glm-5.2
q-050,62888,29005,29005,glm-5.2
q-050,35798,21184,21184,glm-5.2
q-050,77224,98081,98081,glm-5.2
q-050,32799,50789,32799,glm-5.2
q-050,62888,65155,65155,glm-5.2
q-050,128448,49753,49753,glm-5.2
q-050,50789,66260,66260,glm-5.2
q-050,43967,47029,47029,glm-5.2
q-050,98081,82904,82904,glm-5.2
q-050,32799,68270,32799,glm-5.2
q-050,20600,66133,66133,glm-5.2
q-050,79351,81333,79351,glm-5.2
q-050,110817,128448,110817,glm-5.2
q-050,66260,93936,93936,glm-5.2
q-050,98322,47029,47029,glm-5.2
q-050,50789,46105,46105,glm-5.2
q-050,43967,66133,66133,glm-5.2
q-050,34190,93936,34190,glm-5.2
q-050,93746,68270,68270,glm-5.2
q-050,62888,63534,63534,glm-5.2
q-050,77224,77868,77868,glm-5.2
q-050,98081,20600,98081,glm-5.2
q-050,20600,34190,34190,glm-5.2
q-050,123814,77224,123814,glm-5.2
q-050,77868,46105,46105,glm-5.2
q-050,21184,20600,21184,glm-5.2
q-050,65155,46105,46105,glm-5.2
q-050,80705,46105,46105,glm-5.2
q-050,93746,66260,66260,glm-5.2
q-050,63534,77868,63534,glm-5.2
q-050,63534,97256,63534,glm-5.2
q-050,35798,50004,50004,glm-5.2
q-050,93746,43896,43896,glm-5.2
q-050,43896,35798,35798,glm-5.2
q-050,82904,110817,82904,glm-5.2
q-050,20600,50789,50789,glm-5.2
q-050,98322,34190,34190,glm-5.2
q-050,46105,82053,82053,glm-5.2
q-050,98081,23819,98081,glm-5.2
q-050,28297,43896,43896,glm-5.2
q-050,98081,65155,65155,glm-5.2
q-050,36403,82904,82904,glm-5.2
q-050,110817,43967,110817,glm-5.2
q-050,50004,123814,123814,glm-5.2
q-050,43967,46105,46105,glm-5.2
q-050,50004,65155,50004,glm-5.2
q-051,33137,99177,99177,glm-5.2
q-051,39852,38488,39852,glm-5.2
q-051,52249,24969,24969,glm-5.2
q-051,85793,59695,85793,glm-5.2
q-051,52249,76943,76943,glm-5.2
q-051,98436,49905,49905,glm-5.2
q-051,98436,35872,98436,glm-5.2
q-051,77604,98436,98436,glm-5.2
q-051,77422,38753,38753,glm-5.2
q-051,39852,77485,39852,glm-5.2
q-051,125892,55741,125892,glm-5.2
q-051,85793,118978,118978,glm-5.2
q-051,55419,38753,38753,glm-5.2
q-051,77339,77456,77339,glm-5.2
q-051,55741,117798,117798,glm-5.2
q-051,106497,34104,34104,glm-5.2
q-051,27586,33641,33641,glm-5.2
q-051,38753,52249,38753,glm-5.2
q-051,115618,35872,35872,glm-5.2
q-051,59695,39852,39852,glm-5.2
q-051,1677,34104,34104,glm-5.2
q-051,49905,77485,49905,glm-5.2
q-051,38300,29335,38300,glm-5.2
q-051,115618,106497,106497,glm-5.2
q-051,28944,34104,28944,glm-5.2
q-051,38488,28944,28944,glm-5.2
q-051,77456,77422,77456,glm-5.2
q-051,52192,77323,77323,glm-5.2
q-051,85793,53765,85793,glm-5.2
q-051,77051,77485,77051,glm-5.2
q-051,76943,77339,76943,glm-5.2
q-051,52249,38488,38488,glm-5.2
q-051,99177,77339,99177,glm-5.2
q-051,77045,125892,125892,glm-5.2
q-051,34104,53765,34104,glm-5.2
q-051,76943,99177,99177,glm-5.2
q-051,125892,35872,125892,glm-5.2
q-051,33137,118978,118978,glm-5.2
q-051,38753,77051,77051,glm-5.2
q-051,76943,39852,39852,glm-5.2
q-051,76943,28944,76943,glm-5.2
q-051,99177,77422,99177,glm-5.2
q-051,35872,38753,38753,glm-5.2
q-051,118978,52192,52192,glm-5.2
q-051,35872,17770,17770,glm-5.2
q-051,33137,98436,98436,glm-5.2
q-051,117798,99177,117798,glm-5.2
q-051,115618,55419,55419,glm-5.2
q-051,77339,38300,38300,glm-5.2
q-051,85793,77045,85793,glm-5.2
q-051,55419,77485,55419,glm-5.2
q-051,77485,38300,38300,glm-5.2
q-051,38300,77604,38300,glm-5.2
q-051,49905,33641,49905,glm-5.2
q-051,106497,118978,106497,glm-5.2
q-051,24969,99177,99177,glm-5.2
q-051,77456,53765,53765,glm-5.2
q-051,77339,24969,24969,glm-5.2
q-051,29335,52249,29335,glm-5.2
